n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
161,649630.218,65.09400000004098,-0.024679794311523437,0.11843628692626954,0,-0.0020245819323134223,-0.0026005405854715507,1.3187533295143954,0,0,1.411,0,79
162,649695.343,65.125,-0.013853587150573731,0.12211681365966796,0,-0.010245082709206713,-0.007801621756414652,1.3146518057722087,0,0,1.414,0,79
163,649760.772,65.42900000000373,-0.019738922119140623,0.11413902282714844,0,-0.014503686084072877,-0.009093165402890457,1.310480468859942,0,0,1.428,0,79
164,649825.744,64.97199999995064,-0.017181583404541016,0.08637203979492188,0,-0.015358897417550098,-0.009948376736367677,1.3086827797303882,0,0,1.426,0,79
165,649890.991,65.24700000009034,-0.03341923141479492,0.07238900756835938,0,-0.01673770752662562,-0.016022122533307946,1.3067978241382343,0,0,1.442,0,79
166,649956.146,65.15499999991152,-0.019149883270263672,0.05951128387451172,0,-0.01731366617978375,-0.022636920398366452,1.3039005775799237,0,0,1.447,0,79
167,650021.392,65.24600000004284,-0.010522732734680176,0.051048133850097654,0,-0.02028072590817411,-0.029321531433504733,1.3008287980964137,0,0,1.452,0,79
168,650086.578,65.18599999998696,-0.01118821620941162,0.02933725357055664,0,-0.017889624832941875,-0.02982767691658309,1.2985598700688212,0,0,1.466,0,79
169,650151.947,65.36900000006426,0.0016633572578430176,-0.0040248394012451175,0,-0.015899949485668342,-0.030543261909900768,1.296448021673908,0,0,1.465,0,79
170,650217.071,65.1239999999525,0.013408594131469727,-0.008786837577819824,0,-0.014294246573833557,-0.031939525311496235,1.293358788897878,0,0,1.469,0,79
171,650282.348,65.27700000000186,0.011358532905578613,-0.033029754638671874,0,-0.01282817000215832,-0.030508355324860882,1.291438926720684,0,0,1.486,0,79
172,650347.229,64.88100000005215,0.024113365173339844,-0.055829673767089846,0,-0.00921533845053006,-0.02605776573227534,1.2900252100265688,0,0,1.472,0,79
173,650412.445,65.21599999989849,0.03419160842895508,-0.07123881530761719,0,-0.0032637657012293962,-0.023003439541285264,1.2880180813867752,0,0,1.483,0,79
174,650477.63,65.18500000005588,0.01790922927856445,-0.07945967864990235,0,0.0019198621771937623,-0.019826940302655582,1.2846670492229462,0,0,1.474,0,79
175,650542.785,65.15500000002794,0.038316558837890625,-0.09718117523193359,0,0.00937241808320955,-0.01579522973054868,1.2830613463111114,0,0,1.482,0,79
176,650608.062,65.27700000000186,0.06756066131591797,-0.1124054718017578,0,0.014905111812031574,-0.0119729586686811,1.2812636571815572,0,0,1.475,0,79
177,650673.156,65.09399999992456,0.033229652404785155,-0.09598531341552734,0,0.021589722847169857,-0.008482300164692442,1.2784711303783662,0,0,1.475,0,79
178,650738.281,65.125,0.04680380249023437,-0.1008774185180664,0,0.028885199120506154,-0.004328416544945937,1.276760707711412,0,0,1.468,0,79
179,650803.619,65.33799999998882,0.044812644958496094,-0.09781186676025391,0,0.03597123588360313,-0.0013962634015954637,1.2751724580920971,0,0,1.471,0,79
180,650868.621,65.002000000095,0.03471527099609375,-0.08879130554199219,0,0.03906046865963309,0.0006108652381980154,1.2738809144456211,0,0,1.468,0,79
181,650933.898,65.27700000000186,0.042603588104248045,-0.06588224029541015,0,0.040858157789187256,0.004642575810304917,1.2711407475199903,0,0,1.46,0,79
182,650998.962,65.06400000001304,0.05494229125976562,-0.05358892822265625,0,0.03171263250873697,0.005148721293383272,1.27124546727511,0,0,1.479,0,79
183,651064.208,65.24599999992643,0.05197882080078125,-0.02474142837524414,0,0.021746802479849343,-0.012880529879718152,1.2719086923908676,0,0,1.466,0,79
