n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
157,428127.746,65.12400000001071,0.20743890380859376,-0.007343021869659424,0,0.033562681515850956,0.047123889803846894,1.2903568225844477,0,0,1.336,1,49
158,428193.023,65.27700000000186,0.15144911193847657,0.01460255241394043,0,0.03476695869972704,0.061086523819801536,1.2904789956320872,0,0,1.357,1,49
159,428258.056,65.03299999999581,0.10977852630615234,0.04634341430664062,0,0.030019663134302467,0.06887069228369624,1.2896586908836498,0,0,1.372,1,49
160,428323.303,65.24700000003213,0.09498628234863281,0.06292222595214844,0,0.024260076602721177,0.07323401541368206,1.2900426633190887,0,0,1.386,1,49
161,428388.427,65.12400000001071,0.03336380386352539,0.06528606414794921,0,0.018291050560900572,0.07213445798492564,1.2892572651556913,0,0,1.391,1,49
162,428453.643,65.2159999999567,0.0015308780670166015,0.06998320007324219,0,0.010663961729685353,0.06592108584782583,1.2877737352914962,0,0,1.399,1,49
163,428518.92,65.27700000000186,-0.061134052276611325,0.07302728271484375,0,0.005934119456780722,0.05965535383316618,1.28660436469266,0,0,1.402,1,49
164,428583.984,65.06400000001304,-0.089882568359375,0.08281832122802735,0,0.005811946409141117,0.054122660104344154,1.2876166556588167,0,0,1.4,1,49
165,428649.2,65.2160000000149,-0.1306631622314453,0.040565216064453125,0,0.00322885911618951,0.04991641660703782,1.2871803233458181,0,0,1.406,1,49
166,428714.508,65.30799999996088,-0.143297119140625,0.051559947967529295,0,0.0004537856055185257,0.040177479380909466,1.2866916311552596,0,0,1.413,1,49
167,428779.51,65.00200000003679,-0.19429254150390626,0.054184925079345705,0,-0.0028623399732707008,0.028780479365386493,1.2850510216583848,0,0,1.415,1,49
168,428844.94,65.42999999999302,-0.20933477783203125,0.06006661987304687,0,-0.006632251157578452,0.01790707812546182,1.2846670492229462,0,0,1.403,1,49
